scode,YYYY,MM,DAY,WIND,Tsun,Press,TAVE,Tmax,Tmin,RH,Rain,GTAVE,GTmax,GTmin,Sevp,Levp
57237,2015,1,26,0.4487706451007665,0.0,940.8,8.2,10.3,6.5,0.75,0.0,7.2,11.0,4.3,3.9,0.4
57237,2015,1,27,3.739755375839721,0.0,940.9,6.3,10.5,3.6,0.69,2.3,5.5,7.7,3.0,3.9,1.2
57237,2015,1,28,3.814550483356515,0.0,941.1,0.2,3.6,-0.9,0.67,0.5,0.7,3.0,-0.3,3.9,1.4
57237,2015,1,29,3.2909847307389546,0.0,945.9,2.1,3.8,-0.9,0.51,0.0,2.6,9.1,-0.5,3.9,1.1
57237,2015,1,30,1.3463119353022994,0.0,948.1,2.0,3.1,1.3,0.59,0.0,2.0,6.2,-0.4,3.9,1.0
57237,2015,1,31,1.3463119353022994,0.0,950.6,1.0,2.4,-0.1,0.66,0.8,1.6,6.2,-0.1,3.9,0.8
57237,2015,2,1,1.121926612751916,0.0,948.8,1.8,4.9,-0.3,0.68,0.0,3.1,11.0,-0.6,3.9,0.9
57237,2015,2,2,1.0471315052351218,0.0,946.8,4.0,6.6,2.1,0.69,0.0,4.8,11.1,2.0,3.9,0.8
57237,2015,2,3,0.6731559676511497,2.2,950.4,4.1,8.9,3.3,0.61,0.0,3.7,16.9,0.1,3.9,1.1
57237,2015,2,4,1.4959021503358882,7.9,951.3,3.8,10.3,-0.6,0.62,0.0,4.2,23.4,-2.2,3.9,1.4
57237,2015,2,5,1.0471315052351218,4.0,951.1,4.0,9.7,0.4,0.58,0.0,4.2,20.0,-1.9,3.9,1.4
57237,2015,2,6,0.6731559676511497,1.1,945.4,4.5,9.5,0.4,0.68,0.0,5.5,17.2,-1.3,3.9,1.0
57237,2015,2,7,2.0194679029534495,6.3,946.0,7.5,12.8,4.4,0.48,0.0,9.1,25.7,2.0,3.9,1.7
57237,2015,2,8,1.121926612751916,4.6,948.0,5.2,11.7,-0.2,0.58,0.0,7.2,24.8,-2.3,3.9,1.7
57237,2015,2,9,0.897541290201533,0.0,947.1,6.7,9.8,4.7,0.68,0.1,7.2,18.4,4.1,3.9,1.0
57237,2015,2,10,0.8227461826847386,0.4,943.3,7.2,11.7,5.0,0.65,0.0,8.7,23.1,4.2,3.9,1.0
57237,2015,2,11,0.9723363977183274,8.2,943.3,6.3,14.0,0.6,0.7,0.0,8.2,27.4,-1.0,3.9,1.7
57237,2015,2,12,0.7479510751679441,7.4,939.9,7.8,19.4,1.3,0.62,0.0,9.7,32.6,-0.6,3.9,1.7
57237,2015,2,13,0.7479510751679441,8.2,937.8,9.0,20.0,1.6,0.52,0.0,10.4,31.6,-0.5,3.9,1.8
57237,2015,2,14,0.5235657526175609,0.0,932.7,9.8,12.4,8.3,0.67,0.1,9.3,14.0,7.2,3.9,1.1
57237,2015,2,15,1.271516827785505,2.0,937.8,11.7,17.9,8.2,0.58,0.5,11.2,24.7,6.4,3.9,1.5
57237,2015,2,16,1.6454923653694773,3.3,941.7,12.7,17.5,9.1,0.52,0.0,14.0,31.8,6.5,3.9,2.3
57237,2015,2,17,0.5983608601343553,0.5,938.9,9.0,16.1,4.2,0.76,0.0,8.7,24.9,1.9,3.9,1.2
57237,2015,2,18,1.4211070428190937,0.0,938.3,10.6,15.1,7.8,0.69,0.0,10.7,20.6,5.5,3.9,1.1
57237,2015,2,19,2.0194679029534495,0.0,937.4,7.5,11.2,6.1,0.64,0.7,7.4,11.9,5.9,3.9,1.7
57237,2015,2,20,2.9918043006717765,2.9,936.0,7.0,11.4,5.9,0.67,0.1,6.4,21.3,4.4,3.9,1.7
57237,2015,2,21,1.3463119353022994,3.9,938.9,9.4,14.9,4.5,0.55,0.0,10.4,26.7,1.3,3.9,1.7
57237,2015,2,22,0.6731559676511497,0.0,940.3,8.0,11.7,6.7,0.74,6.8,8.5,12.9,6.1,3.9,1.9
57237,2015,2,23,1.3463119353022994,3.1,938.2,8.0,12.3,6.2,0.78,1.5,9.1,19.3,6.7,3.9,1.2
57237,2015,2,24,0.37397553758397206,0.5,935.6,8.1,11.7,5.7,0.78,0.0,8.0,13.8,4.2,3.9,1.0
57237,2015,2,25,1.5706972578526828,0.0,936.7,10.9,13.3,8.6,0.55,0.0,8.8,15.2,6.2,3.9,1.4
57237,2015,2,26,1.121926612751916,0.0,936.5,9.1,11.5,7.0,0.68,0.0,8.0,12.7,4.2,3.9,1.1
57237,2015,2,27,2.917009193154982,0.0,936.5,7.1,10.3,4.4,0.64,0.0,6.4,9.9,4.0,3.9,1.7
57237,2015,2,28,3.590165160806132,0.0,945.6,4.7,6.8,1.5,0.55,0.3,3.9,8.7,0.2,3.9,2.6
57237,2015,3,1,0.7479510751679441,0.0,947.1,4.9,7.8,1.8,0.65,0.0,5.4,14.5,0.0,3.9,1.1
57237,2015,3,2,0.6731559676511497,0.0,937.4,6.9,9.9,4.2,0.74,0.0,7.5,15.5,3.1,3.9,1.0
57237,2015,3,3,1.4959021503358882,5.2,939.7,10.8,15.2,7.7,0.32,0.0,11.3,29.6,4.9,3.9,2.5
57237,2015,3,4,1.9446727954366547,0.0,939.1,5.1,10.1,3.3,0.69,2.9,6.1,10.9,3.7,3.9,2.1
57237,2015,3,5,1.795082580403066,0.8,941.9,4.4,8.0,2.9,0.61,0.0,6.2,19.7,2.0,3.9,1.9
57237,2015,3,6,0.6731559676511497,9.0,941.6,6.2,14.4,-0.3,0.6,0.0,10.3,33.6,-1.8,3.9,1.9
57237,2015,3,7,0.8227461826847386,8.0,938.5,8.8,17.5,2.0,0.6,0.0,13.3,36.5,0.5,3.9,2.2
57237,2015,3,8,1.121926612751916,9.4,939.2,13.2,20.8,9.0,0.44,0.0,16.4,37.6,7.0,3.9,2.7
57237,2015,3,9,0.8227461826847386,4.5,943.7,12.8,20.6,6.9,0.47,0.0,14.3,36.6,5.1,3.9,2.2
57237,2015,3,10,2.6178287630878043,0.0,945.7,10.3,15.0,7.6,0.53,0.1,10.2,20.8,7.1,3.9,1.9
57237,2015,3,11,1.1967217202687106,2.8,946.3,8.3,15.4,4.6,0.74,1.3,10.4,26.8,4.1,3.9,1.5
57237,2015,3,12,0.5983608601343553,8.1,941.0,11.3,19.7,5.2,0.65,0.0,15.8,39.4,3.4,3.9,2.0
57237,2015,3,13,0.8227461826847386,8.0,936.8,14.7,24.7,7.5,0.59,0.0,18.0,41.6,6.1,3.9,2.6
57237,2015,3,14,0.7479510751679441,5.9,938.6,15.5,22.6,11.7,0.59,0.2,19.4,39.8,11.1,3.9,2.5
57237,2015,3,15,0.7479510751679441,0.0,937.6,12.8,15.5,11.5,0.78,6.2,12.7,15.0,11.5,3.9,1.3
57237,2015,3,16,0.4487706451007665,1.9,935.2,13.9,20.8,9.1,0.78,0.0,14.8,26.8,7.9,3.9,0.9
57237,2015,3,17,1.3463119353022994,0.0,930.5,15.4,18.3,13.8,0.72,0.3,14.1,19.3,12.0,3.9,1.5
57237,2015,3,18,2.393443440537421,2.3,932.7,15.4,20.3,12.3,0.62,5.6,14.9,29.2,10.9,3.9,3.0
57237,2015,3,19,2.169058117987038,0.0,936.1,13.3,16.1,11.8,0.7,3.6,11.9,14.7,10.1,3.9,2.1
57237,2015,3,20,2.8422140856381874,0.0,943.0,11.5,13.1,9.9,0.64,2.0,9.9,14.3,7.7,3.9,2.1
57237,2015,3,21,0.9723363977183274,10.0,943.9,12.1,20.2,6.2,0.66,0.0,14.1,32.4,4.5,3.9,2.9
57237,2015,3,22,0.897541290201533,0.1,941.1,11.9,17.6,8.9,0.77,0.4,12.0,20.4,7.8,3.9,1.2
57237,2015,3,23,2.169058117987038,6.5,945.5,13.7,17.9,11.6,0.62,2.9,13.2,29.4,8.2,3.9,2.9
57237,2015,3,24,0.7479510751679441,0.0,947.4,12.4,16.4,10.5,0.74,0.6,12.1,23.3,8.3,3.9,1.4
57237,2015,3,25,1.3463119353022994,4.2,943.6,14.6,20.9,9.8,0.66,0.0,16.1,33.6,8.3,3.9,1.8
57237,2015,3,26,2.54303365557101,9.1,945.4,14.4,19.3,11.5,0.59,0.0,18.5,39.1,8.5,3.9,3.8
57237,2015,3,27,1.121926612751916,5.6,944.0,16.9,25.4,9.5,0.58,0.0,22.4,45.6,7.4,3.9,2.6
57237,2015,3,28,0.9723363977183274,9.3,939.2,17.9,26.8,10.3,0.57,0.0,22.7,47.6,8.4,3.9,3.2
57237,2015,3,29,0.7479510751679441,3.9,934.8,17.2,24.1,14.0,0.69,2.3,18.5,35.9,14.1,3.9,2.3
57237,2015,3,30,1.121926612751916,8.7,929.5,18.4,28.2,12.1,0.66,0.0,22.7,45.6,10.2,3.9,2.8
57237,2015,3,31,0.8227461826847386,2.6,926.0,20.2,28.2,14.9,0.68,0.0,23.2,43.4,13.3,3.9,2.2
57237,2015,4,1,1.1967217202687106,1.6,922.0,19.9,27.4,17.0,0.76,8.4,20.2,34.8,15.7,3.9,1.8
57237,2015,4,2,0.8227461826847386,8.2,922.8,19.7,28.6,15.0,0.62,7.3,20.3,35.4,13.7,3.9,2.8
57237,2015,4,3,1.271516827785505,2.3,923.7,14.1,20.0,12.3,0.79,15.4,13.9,24.1,10.6,3.9,2.8
57237,2015,4,4,3.590165160806132,7.9,927.6,14.9,19.3,11.2,0.68,14.4,16.1,30.2,9.5,3.9,3.5
57237,2015,4,5,3.9641406983901035,0.0,935.3,12.6,14.5,11.5,0.7,8.6,11.8,16.0,10.2,3.9,3.1
57237,2015,4,6,2.692623870604599,0.0,940.2,10.7,12.3,10.0,0.73,5.6,10.6,14.5,8.7,3.9,1.9
57237,2015,4,7,2.917009193154982,0.0,946.6,8.7,10.5,7.9,0.68,2.9,10.3,17.5,7.1,3.9,2.6
57237,2015,4,8,0.897541290201533,0.0,944.1,11.2,16.1,8.0,0.66,0.0,13.1,26.9,7.9,3.9,1.7
57237,2015,4,9,1.271516827785505,6.1,941.6,14.0,21.8,9.4,0.68,0.0,16.1,32.9,9.0,3.9,2.6
57237,2015,4,10,0.4487706451007665,8.3,943.0,16.6,24.1,11.5,0.61,0.0,21.9,44.4,10.9,3.9,3.5
57237,2015,4,11,0.5235657526175609,0.6,945.6,13.0,18.1,11.8,0.81,14.4,14.3,22.3,12.2,3.9,1.9
57237,2015,4,12,1.6454923653694773,9.4,947.8,12.8,20.3,7.8,0.63,0.0,14.2,29.9,7.0,3.9,3.5
57237,2015,4,13,0.7479510751679441,10.8,946.1,13.0,22.7,5.6,0.4,0.0,16.8,38.5,3.3,3.9,4.4
57237,2015,4,14,0.8227461826847386,10.6,938.3,15.1,26.3,5.3,0.48,0.0,20.0,43.3,4.1,3.9,3.8
57237,2015,4,15,0.8227461826847386,9.5,934.5,18.6,27.5,11.1,0.64,1.0,23.8,45.9,10.4,3.9,3.4
57237,2015,4,16,0.9723363977183274,10.7,933.2,20.0,31.0,12.2,0.59,0.0,24.4,46.8,11.0,3.9,4.0
57237,2015,4,17,1.7202874728862714,6.3,926.7,19.5,26.0,14.9,0.54,1.6,22.2,42.5,14.8,3.9,4.1
57237,2015,4,18,3.3657798382557487,0.6,928.4,17.1,20.3,15.1,0.61,1.4,16.3,26.5,14.8,3.9,3.7
57237,2015,4,19,3.814550483356515,2.9,933.6,15.3,18.4,12.9,0.53,14.8,14.3,25.6,11.6,3.9,3.4
57237,2015,4,20,0.6731559676511497,8.6,937.5,15.9,24.8,8.8,0.64,0.0,19.1,37.5,7.2,3.9,2.9
57237,2015,4,21,1.4959021503358882,10.6,940.8,16.1,23.9,9.8,0.57,0.0,19.3,43.2,8.4,3.9,3.6
57237,2015,4,22,0.5235657526175609,0.9,943.1,15.2,20.9,11.9,0.62,0.0,16.4,28.0,11.0,3.9,2.3
57237,2015,4,23,0.8227461826847386,1.5,943.2,15.3,21.0,12.1,0.7,0.0,16.0,33.7,10.8,3.9,1.8
57237,2015,4,24,1.1967217202687106,9.0,943.7,17.7,25.0,12.1,0.7,0.0,24.2,48.1,11.2,3.9,2.9
57237,2015,4,25,1.1967217202687106,9.7,942.5,18.4,26.8,12.3,0.68,0.0,24.4,47.0,11.7,3.9,2.7
57237,2015,4,26,1.0471315052351218,9.8,939.3,18.9,26.4,12.0,0.64,0.0,24.6,49.7,11.5,3.9,4.0
57237,2015,4,27,0.5983608601343553,10.2,935.8,20.1,29.1,13.5,0.66,0.0,25.7,48.8,13.0,3.9,3.2
57237,2015,4,28,0.8227461826847386,10.7,934.6,22.0,31.8,14.1,0.63,0.0,28.1,52.7,13.3,3.9,4.2
57237,2015,4,29,1.0471315052351218,10.6,934.4,22.7,32.3,15.5,0.58,0.0,29.1,53.8,14.6,3.9,4.6
57237,2015,4,30,1.271516827785505,8.9,931.6,23.2,30.4,15.6,0.56,0.0,27.6,52.4,14.8,3.9,4.6
57237,2015,5,1,2.8422140856381874,0.0,931.1,17.2,25.3,14.9,0.73,23.1,16.9,25.6,14.0,3.9,3.2
57237,2015,5,2,0.897541290201533,11.6,933.9,17.8,28.8,10.1,0.61,0.0,20.4,37.9,9.0,3.9,3.0
57237,2015,5,3,1.1967217202687106,0.0,936.3,17.2,19.8,15.5,0.68,4.8,16.6,20.0,14.6,3.9,3.0
57237,2015,5,4,0.897541290201533,0.0,939.8,15.4,18.4,13.1,0.79,9.9,16.4,23.5,13.5,3.9,1.8
57237,2015,5,5,0.897541290201533,0.0,934.6,15.2,18.1,13.7,0.84,0.2,15.9,21.2,13.8,3.9,1.2
57237,2015,5,6,0.4487706451007665,7.0,933.4,17.9,25.4,13.5,0.76,0.0,21.1,36.3,13.0,3.9,2.1
57237,2015,5,7,1.4211070428190937,8.3,932.5,20.0,28.3,13.1,0.68,0.0,22.6,41.0,12.2,3.9,2.9
57237,2015,5,8,3.2161896232221596,10.1,933.2,19.6,28.6,15.8,0.49,6.6,21.0,40.5,13.2,3.9,4.3
57237,2015,5,9,1.121926612751916,11.8,933.0,19.6,28.8,11.5,0.57,0.0,25.8,51.5,10.4,3.9,5.1
57237,2015,5,10,2.6178287630878043,3.5,932.3,18.3,24.9,14.6,0.71,2.8,21.6,41.3,13.6,3.9,3.6
57237,2015,5,11,2.0942630104702435,11.9,939.4,17.8,25.2,12.5,0.4,2.3,22.4,46.2,9.7,3.9,4.3
57237,2015,5,12,0.897541290201533,11.9,935.3,17.6,26.1,9.8,0.53,0.0,24.4,50.5,9.2,3.9,4.6
57237,2015,5,13,0.7479510751679441,1.0,929.5,18.4,25.6,12.6,0.61,0.0,21.4,41.9,12.1,3.9,2.5
57237,2015,5,14,0.9723363977183274,7.8,929.3,23.5,30.7,16.7,0.66,0.0,29.6,52.4,15.7,3.9,2.1
57237,2015,5,15,3.0665994081885706,8.8,934.1,24.6,29.9,21.8,0.46,0.0,27.6,48.8,19.8,3.9,5.4
57237,2015,5,16,1.0471315052351218,0.0,935.7,19.8,24.2,15.8,0.7,0.0,21.8,30.8,14.8,3.9,2.2
57237,2015,5,17,0.5235657526175609,0.6,931.2,18.8,22.8,16.7,0.86,15.4,20.4,33.8,17.4,3.9,2.1
57237,2015,5,18,1.0471315052351218,10.3,930.7,23.5,30.4,18.2,0.7,0.0,26.1,42.1,18.1,3.9,2.9
57237,2015,5,19,1.0471315052351218,11.3,930.3,24.0,31.8,18.0,0.68,0.0,30.9,54.7,17.1,3.9,3.8
57237,2015,5,20,1.5706972578526828,10.5,933.0,23.3,30.3,18.7,0.67,0.0,29.8,54.5,18.3,3.9,4.4
57237,2015,5,21,2.0942630104702435,0.0,936.5,17.9,22.3,14.9,0.67,7.6,19.4,25.6,16.1,3.9,3.3
57237,2015,5,22,1.121926612751916,0.4,935.6,16.9,20.8,14.8,0.79,22.7,17.2,24.5,14.7,3.9,2.0
57237,2015,5,23,0.7479510751679441,8.5,933.5,20.0,28.1,14.5,0.66,0.0,22.1,39.5,14.2,3.9,2.6
57237,2015,5,24,0.8227461826847386,1.6,932.7,20.0,23.9,16.2,0.68,0.0,21.6,33.6,15.3,3.9,2.3
57237,2015,5,25,0.9723363977183274,0.0,931.8,19.4,21.5,16.9,0.67,0.0,20.1,25.7,16.3,3.9,1.8
57237,2015,5,26,0.5235657526175609,0.0,931.6,20.0,23.8,17.7,0.7,0.4,21.6,31.1,17.0,3.9,1.3
57237,2015,5,27,1.1967217202687106,10.9,929.5,23.4,30.5,16.6,0.66,0.0,31.1,56.9,15.7,3.9,2.8
57237,2015,5,28,0.9723363977183274,0.0,927.1,21.1,26.1,20.1,0.83,11.8,21.8,27.2,19.1,3.9,2.1
57237,2015,5,29,3.5153700532893377,6.0,930.4,21.7,26.0,19.2,0.6,0.1,21.3,37.8,16.4,3.9,4.1
57237,2015,5,30,0.7479510751679441,9.9,933.6,21.7,30.0,15.0,0.69,0.0,27.2,50.2,13.9,3.9,3.2
57237,2015,5,31,1.0471315052351218,9.2,930.2,23.6,30.4,17.6,0.68,0.0,31.1,54.8,16.9,3.9,3.8
57237,2015,6,1,1.3463119353022994,0.0,927.5,23.3,26.7,20.5,0.77,16.9,24.7,34.2,21.0,3.9,2.3
57237,2015,6,2,1.4959021503358882,0.0,929.9,21.0,23.8,19.9,0.8,1.5,20.3,22.8,18.5,3.9,2.6
57237,2015,6,3,1.271516827785505,0.0,934.2,20.1,20.8,18.8,0.79,7.9,20.2,25.1,17.9,3.9,1.4
57237,2015,6,4,2.4682385480542153,6.8,935.0,20.3,27.8,17.0,0.69,26.0,20.9,34.2,16.6,3.9,3.0
57237,2015,6,5,0.9723363977183274,12.0,934.6,20.6,29.3,13.7,0.69,0.0,26.5,51.9,13.0,3.9,3.8
57237,2015,6,6,0.7479510751679441,0.0,931.7,19.2,22.9,17.1,0.85,0.5,19.9,24.0,16.9,3.9,2.0
57237,2015,6,7,0.6731559676511497,0.0,931.3,19.0,22.3,15.8,0.82,0.6,20.7,26.9,15.5,3.9,1.4
57237,2015,6,8,0.897541290201533,10.5,932.2,22.6,29.9,16.7,0.71,0.0,28.4,50.0,16.2,3.9,2.8
57237,2015,6,9,0.9723363977183274,11.0,929.9,24.0,29.3,18.9,0.71,0.0,31.2,54.3,18.4,3.9,3.5
57237,2015,6,10,1.4959021503358882,12.3,930.2,25.0,32.3,18.7,0.59,0.0,31.4,53.9,18.3,3.9,5.2
57237,2015,6,11,0.897541290201533,12.2,934.0,24.3,32.6,17.3,0.45,0.0,32.3,56.2,16.2,3.9,5.5
57237,2015,6,12,1.4959021503358882,0.0,933.9,18.0,25.0,17.3,0.77,12.0,18.6,25.8,17.5,3.9,3.2
57237,2015,6,13,1.1967217202687106,6.9,931.0,21.7,29.1,15.3,0.73,0.0,25.1,42.4,15.0,3.9,3.0
57237,2015,6,14,0.8227461826847386,0.0,931.2,21.8,25.5,20.2,0.79,0.0,22.2,31.3,20.1,3.9,2.1
57237,2015,6,15,1.0471315052351218,0.5,930.7,21.3,24.2,19.6,0.83,0.5,22.5,31.5,19.7,3.9,1.4
57237,2015,6,16,0.9723363977183274,3.1,927.3,20.9,25.1,19.6,0.83,23.7,21.6,32.7,19.8,3.9,2.8
57237,2015,6,17,1.7202874728862714,6.3,927.8,22.0,27.3,18.4,0.73,0.0,21.9,39.4,16.8,3.9,3.2
57237,2015,6,18,0.897541290201533,8.4,930.2,24.0,32.2,18.0,0.69,0.0,30.0,55.5,16.9,3.9,3.2
57237,2015,6,19,1.271516827785505,8.7,931.9,24.6,31.7,19.6,0.72,0.0,31.4,57.0,19.1,3.9,4.2
57237,2015,6,20,1.1967217202687106,0.0,932.3,23.0,26.3,20.8,0.76,2.1,24.2,33.5,21.0,3.9,2.7
57237,2015,6,21,0.897541290201533,9.4,931.2,23.3,29.9,18.3,0.72,0.0,30.3,56.0,17.8,3.9,3.7
57237,2015,6,22,1.3463119353022994,7.8,928.2,25.4,30.5,20.4,0.65,0.0,34.3,58.4,20.5,3.9,4.5
57237,2015,6,23,0.5983608601343553,0.0,926.8,22.6,26.3,21.6,0.89,27.9,23.4,27.5,22.2,3.9,2.5
57237,2015,6,24,0.37397553758397206,0.0,926.7,22.5,24.2,21.0,0.94,97.4,23.1,27.4,21.2,3.9,1.5
57237,2015,6,25,0.8227461826847386,2.0,925.5,24.5,31.2,21.8,0.84,36.4,26.2,39.1,21.7,3.9,2.1
57237,2015,6,26,0.6731559676511497,3.7,922.8,24.6,32.6,22.2,0.85,10.6,25.8,40.4,22.3,3.9,2.2
57237,2015,6,27,0.7479510751679441,0.0,924.4,24.4,27.0,22.8,0.84,4.1,25.0,31.5,22.6,3.9,2.0
57237,2015,6,28,0.9723363977183274,0.0,926.6,23.5,25.1,22.3,0.77,2.9,23.4,26.6,21.7,3.9,2.2
57237,2015,6,29,0.29918043006717765,0.0,926.4,22.0,23.4,20.9,0.9,25.6,22.2,24.2,20.9,3.9,1.6
57237,2015,6,30,1.4211070428190937,2.5,927.4,24.9,30.7,20.9,0.8,5.5,26.3,39.6,20.8,3.9,2.3
57237,2015,7,1,0.7479510751679441,9.4,927.5,26.7,34.5,21.6,0.71,0.0,30.9,50.6,21.2,3.9,3.5
57237,2015,7,2,1.121926612751916,5.9,927.8,26.3,32.7,22.9,0.68,0.0,31.5,54.4,22.5,3.9,4.6
57237,2015,7,3,0.8227461826847386,0.0,931.5,22.3,26.2,20.1,0.81,5.5,24.4,32.2,20.7,3.9,3.8
57237,2015,7,4,0.29918043006717765,0.0,933.4,21.3,24.3,19.1,0.83,1.3,23.3,31.1,19.4,3.9,1.9
57237,2015,7,5,0.6731559676511497,0.4,933.8,21.9,25.1,19.5,0.82,0.7,24.3,33.0,19.6,3.9,1.4
57237,2015,7,6,0.5235657526175609,9.5,932.8,23.6,30.5,19.4,0.7,0.0,28.6,52.0,19.3,3.9,3.2
57237,2015,7,7,1.4959021503358882,12.2,932.3,24.1,30.8,18.2,0.65,0.0,31.4,54.0,17.8,3.9,5.1
57237,2015,7,8,1.5706972578526828,11.6,932.4,24.7,31.8,18.4,0.6,0.0,32.5,56.4,18.3,3.9,5.2
57237,2015,7,9,1.1967217202687106,10.8,934.3,25.0,30.2,19.9,0.58,0.0,32.2,52.5,19.5,3.9,6.3
57237,2015,7,10,0.897541290201533,8.7,934.3,25.0,32.2,20.3,0.61,0.0,31.8,57.4,20.6,3.9,4.8
57237,2015,7,11,0.897541290201533,11.3,931.3,25.1,33.0,19.0,0.64,0.0,33.4,57.7,19.1,3.9,4.8
57237,2015,7,12,1.3463119353022994,11.2,928.5,26.1,33.7,19.8,0.66,0.0,34.3,59.9,20.0,3.9,4.9
57237,2015,7,13,0.897541290201533,3.0,928.5,26.2,32.3,22.3,0.72,0.0,29.2,55.1,22.7,3.9,3.8
57237,2015,7,14,1.0471315052351218,1.3,928.0,25.0,32.3,21.7,0.78,6.5,31.0,53.4,21.7,3.9,4.2
57237,2015,7,15,2.243853225503832,7.1,928.2,23.1,28.0,20.2,0.68,8.3,24.0,36.4,19.6,3.9,6.3
57237,2015,7,16,1.1967217202687106,11.3,928.4,24.7,33.2,17.2,0.61,0.0,30.8,54.1,16.3,3.9,4.9
57237,2015,7,17,1.121926612751916,8.3,929.0,23.9,32.1,20.0,0.72,0.0,27.4,58.4,19.6,3.9,4.3
57237,2015,7,18,0.9723363977183274,11.8,929.1,25.9,33.6,19.7,0.68,0.0,34.3,60.4,19.5,3.9,4.6
57237,2015,7,19,0.8227461826847386,11.2,930.4,24.6,33.3,18.5,0.71,18.7,29.0,45.9,19.4,3.9,6.6
57237,2015,7,20,1.0471315052351218,11.0,930.7,26.3,33.9,20.4,0.71,0.0,33.6,56.3,20.0,3.9,4.6
57237,2015,7,21,1.121926612751916,7.4,930.3,26.6,32.6,21.7,0.7,0.0,33.3,55.5,21.4,3.9,4.2
57237,2015,7,22,1.4211070428190937,2.0,929.7,25.0,29.5,22.8,0.76,2.8,26.3,39.3,22.9,3.9,3.8
57237,2015,7,23,1.7202874728862714,12.0,930.6,25.8,32.4,20.1,0.66,0.0,31.6,53.6,18.9,3.9,4.9
57237,2015,7,24,0.8227461826847386,12.1,930.7,26.8,35.6,20.1,0.57,0.0,34.1,58.3,19.5,3.9,4.7
57237,2015,7,25,1.121926612751916,11.6,929.2,26.4,34.7,19.1,0.61,0.0,33.5,58.9,19.2,3.9,5.4
57237,2015,7,26,0.897541290201533,5.2,929.9,25.4,33.5,22.1,0.75,1.3,29.0,60.8,22.7,3.9,4.9
