scode,YYYY,MM,DAY,WIND,Tsun,Press,TAVE,Tmax,Tmin,RH,Rain,GTAVE,GTmax,GTmin,Sevp,Levp
57328,2015,1,26,0.5983608601343553,0.0,977.7,10.5,11.7,9.2,0.82,0.0,10.0,12.1,8.6,1,0.7
57328,2015,1,27,0.6731559676511497,0.0,976.2,9.7,11.4,8.9,0.91,6.9,9.8,10.6,9.3,1,0.7
57328,2015,1,28,0.9723363977183274,0.0,976.1,6.0,9.7,4.9,0.89,4.7,7.3,9.3,6.0,1,0.9
57328,2015,1,29,1.4959021503358882,0.0,983.6,4.7,5.8,2.9,0.65,0.1,5.3,8.5,3.6,1,1.9
57328,2015,1,30,0.5983608601343553,0.0,985.9,5.1,5.8,4.6,0.76,0.3,5.6,7.0,4.8,1,0.8
57328,2015,1,31,0.8227461826847386,0.0,988.3,5.3,6.0,4.1,0.64,0.0,5.2,7.0,4.3,1,1.1
57328,2015,2,1,0.7479510751679441,0.0,987.4,5.2,7.1,3.0,0.7,0.0,6.3,11.6,3.6,1,1.1
57328,2015,2,2,0.6731559676511497,0.0,985.3,6.6,9.1,4.8,0.7,0.0,7.1,12.1,4.7,1,1.1
57328,2015,2,3,0.5983608601343553,0.0,988.6,7.1,9.2,5.6,0.72,0.0,7.4,11.0,5.6,1,1.0
57328,2015,2,4,0.897541290201533,7.4,989.0,8.0,13.4,4.0,0.64,0.0,9.1,20.0,3.2,1,1.7
57328,2015,2,5,0.5235657526175609,0.0,989.0,7.2,10.3,5.5,0.74,0.2,7.4,13.9,5.0,1,1.1
57328,2015,2,6,0.9723363977183274,7.5,983.1,7.8,13.6,2.7,0.7,0.0,9.4,20.0,2.5,1,1.4
57328,2015,2,7,0.7479510751679441,5.8,983.6,10.1,15.4,6.8,0.61,0.0,11.0,20.8,6.2,1,1.6
57328,2015,2,8,0.897541290201533,0.0,985.9,7.9,11.5,4.8,0.77,0.1,8.6,15.0,4.4,1,1.0
57328,2015,2,9,0.897541290201533,0.0,985.3,8.6,10.2,7.4,0.75,0.1,8.4,11.5,7.2,1,1.1
57328,2015,2,10,0.4487706451007665,0.0,981.9,7.8,10.1,6.8,0.77,0.0,7.7,11.2,6.0,1,1.0
57328,2015,2,11,0.5983608601343553,4.4,981.9,7.4,14.0,3.0,0.81,0.0,8.5,18.6,2.9,1,1.2
57328,2015,2,12,0.7479510751679441,7.4,977.5,8.9,19.1,2.9,0.74,0.0,10.2,24.1,2.9,1,1.3
57328,2015,2,13,0.7479510751679441,0.0,975.0,8.8,13.7,5.2,0.74,0.0,8.8,15.0,4.8,1,1.2
57328,2015,2,14,0.8227461826847386,0.0,969.0,10.8,13.2,8.9,0.77,0.0,10.3,13.0,8.1,1,0.6
57328,2015,2,15,0.5235657526175609,0.0,974.7,12.7,17.2,9.8,0.82,0.6,12.5,18.1,8.3,1,0.6
57328,2015,2,16,0.6731559676511497,1.9,979.6,12.0,15.8,10.7,0.86,6.2,11.8,17.9,10.5,1,0.9
57328,2015,2,17,0.9723363977183274,5.0,975.8,11.3,18.4,6.6,0.82,0.0,12.0,21.3,6.5,1,1.2
57328,2015,2,18,0.6731559676511497,1.1,973.1,14.8,21.1,11.0,0.74,0.0,14.0,23.3,9.0,1,1.0
57328,2015,2,19,1.1967217202687106,0.0,971.2,13.6,17.3,12.7,0.76,2.5,12.8,16.2,11.6,1,0.9
57328,2015,2,20,1.4211070428190937,0.0,970.8,11.8,14.2,10.7,0.68,0.0,10.8,16.3,9.7,1,1.6
57328,2015,2,21,1.3463119353022994,6.2,975.0,13.4,20.1,8.7,0.63,0.0,14.0,25.9,6.6,1,1.8
57328,2015,2,22,0.9723363977183274,0.0,976.3,11.6,16.1,9.7,0.74,9.6,11.6,15.4,10.1,1,1.3
57328,2015,2,23,0.6731559676511497,0.0,974.9,11.3,14.1,9.3,0.75,0.0,11.6,16.5,9.3,1,1.3
57328,2015,2,24,0.7479510751679441,0.0,972.6,11.0,13.1,9.5,0.82,0.0,11.1,13.7,9.6,1,0.9
57328,2015,2,25,0.8227461826847386,0.0,973.6,11.1,12.0,10.7,0.87,0.3,11.0,12.9,10.1,1,0.8
57328,2015,2,26,0.6731559676511497,0.0,973.0,11.8,14.4,9.8,0.73,0.0,11.2,15.2,9.5,1,1.1
57328,2015,2,27,1.271516827785505,0.0,972.2,10.6,13.8,9.4,0.81,1.0,10.5,11.8,9.9,1,0.5
57328,2015,2,28,1.7202874728862714,0.0,982.0,8.2,10.1,6.6,0.62,0.5,7.6,9.9,6.6,1,2.1
57328,2015,3,1,0.5235657526175609,0.0,985.3,7.7,9.1,6.6,0.74,0.0,7.5,10.4,6.4,1,1.2
57328,2015,3,2,0.897541290201533,0.0,975.4,8.7,10.6,6.9,0.78,0.0,9.3,13.7,7.0,1,0.9
57328,2015,3,3,0.9723363977183274,0.0,977.3,10.6,14.6,7.5,0.75,0.0,11.3,18.4,7.1,1,1.3
57328,2015,3,4,1.271516827785505,0.0,974.7,10.2,12.3,9.1,0.64,0.0,9.5,12.2,8.4,1,1.8
57328,2015,3,5,0.9723363977183274,0.0,978.8,9.2,11.3,7.5,0.59,0.0,10.1,16.6,6.6,1,1.8
57328,2015,3,6,1.0471315052351218,1.9,979.5,9.0,14.2,4.4,0.65,0.0,10.5,22.2,3.7,1,1.8
57328,2015,3,7,0.7479510751679441,9.0,975.7,11.3,18.7,6.1,0.64,0.0,13.5,28.0,5.4,1,2.0
57328,2015,3,8,0.9723363977183274,7.1,977.1,13.8,20.8,9.8,0.59,0.0,15.5,29.0,9.3,1,2.2
57328,2015,3,9,0.5983608601343553,2.2,980.9,13.2,18.9,10.0,0.69,0.0,12.9,24.4,9.1,1,1.5
57328,2015,3,10,0.7479510751679441,0.0,981.8,13.5,15.2,12.2,0.6,0.0,12.4,15.6,11.0,1,1.5
57328,2015,3,11,1.0471315052351218,1.5,983.5,12.3,16.7,9.0,0.71,1.3,13.9,25.0,8.5,1,1.5
57328,2015,3,12,0.9723363977183274,9.0,978.2,12.7,20.0,7.7,0.7,0.0,14.7,28.5,7.0,1,2.2
57328,2015,3,13,0.8227461826847386,5.4,973.9,14.5,20.5,10.2,0.66,0.0,16.1,28.0,9.1,1,2.0
57328,2015,3,14,0.9723363977183274,4.8,975.4,16.3,21.1,13.7,0.67,0.0,18.0,29.3,13.0,1,2.2
57328,2015,3,15,0.7479510751679441,0.0,974.0,15.6,18.7,13.2,0.82,6.7,15.8,22.4,13.7,1,1.0
57328,2015,3,16,0.6731559676511497,0.0,971.2,16.2,20.4,12.1,0.77,0.0,16.2,22.9,10.9,1,1.1
57328,2015,3,17,0.4487706451007665,0.0,966.0,17.1,18.6,16.4,0.82,0.3,16.5,19.2,15.3,1,0.7
57328,2015,3,18,0.6731559676511497,0.0,968.3,16.7,19.1,14.4,0.79,1.5,16.3,20.8,14.2,1,0.8
57328,2015,3,19,0.8227461826847386,0.0,971.4,14.9,17.2,13.8,0.87,7.9,14.6,16.3,14.0,1,1.1
57328,2015,3,20,0.8227461826847386,0.0,979.1,14.1,15.2,12.2,0.74,2.1,13.8,16.7,12.1,1,1.2
57328,2015,3,21,0.7479510751679441,2.4,981.3,14.5,19.8,11.6,0.77,0.0,15.2,23.1,11.6,1,1.6
57328,2015,3,22,0.6731559676511497,0.0,976.9,14.3,17.5,12.3,0.82,0.4,14.0,18.4,11.6,1,1.0
57328,2015,3,23,0.8227461826847386,4.7,981.6,17.1,21.3,14.7,0.65,0.0,16.6,26.0,12.7,1,2.0
57328,2015,3,24,0.6731559676511497,0.9,983.5,16.7,20.6,13.8,0.64,0.0,16.6,24.5,12.3,1,1.7
57328,2015,3,25,1.0471315052351218,9.8,980.0,17.4,24.1,11.9,0.62,0.0,19.6,34.8,10.8,1,2.8
57328,2015,3,26,0.7479510751679441,6.4,980.1,19.5,26.1,14.3,0.6,0.0,21.9,38.2,13.1,1,2.6
57328,2015,3,27,1.121926612751916,4.1,979.7,20.0,25.4,16.1,0.58,0.0,21.2,34.3,15.0,1,2.9
57328,2015,3,28,0.897541290201533,8.1,975.5,20.5,26.6,15.0,0.68,0.0,23.0,38.0,14.6,1,2.4
57328,2015,3,29,0.897541290201533,4.2,970.6,19.9,25.8,16.5,0.77,7.9,20.9,29.7,17.1,1,2.0
57328,2015,3,30,1.0471315052351218,9.7,965.1,21.3,29.0,15.2,0.71,0.0,22.2,35.3,14.5,1,2.7
57328,2015,3,31,0.5235657526175609,5.4,960.0,24.4,30.7,19.2,0.64,0.0,24.5,39.0,17.1,1,2.4
57328,2015,4,1,0.897541290201533,7.1,955.0,27.1,31.7,23.7,0.57,0.0,25.0,38.4,20.9,1,2.6
57328,2015,4,2,1.0471315052351218,10.4,958.1,22.4,28.4,17.4,0.64,7.1,22.9,33.2,17.4,1,3.8
57328,2015,4,3,1.0471315052351218,4.1,956.5,21.6,28.3,17.8,0.69,0.0,22.2,33.9,16.9,1,3.5
57328,2015,4,4,1.7202874728862714,8.9,960.0,22.4,29.1,16.6,0.59,5.4,22.1,34.3,14.9,1,3.9
57328,2015,4,5,2.0194679029534495,0.0,969.7,14.4,25.6,13.1,0.87,43.2,15.6,22.4,14.5,1,3.5
57328,2015,4,6,1.1967217202687106,0.0,975.9,13.5,13.9,13.0,0.88,3.8,14.7,17.3,13.7,1,1.2
57328,2015,4,7,1.121926612751916,0.0,983.1,12.4,15.0,10.4,0.75,9.8,14.1,19.7,11.2,1,2.0
57328,2015,4,8,0.7479510751679441,0.0,981.9,12.9,15.2,11.4,0.7,0.0,13.8,19.6,11.4,1,1.9
57328,2015,4,9,0.8227461826847386,0.9,979.5,14.5,18.7,11.8,0.8,2.4,15.8,22.5,12.2,1,1.3
57328,2015,4,10,0.9723363977183274,8.3,980.4,17.6,24.3,13.3,0.72,0.0,19.4,30.2,13.2,1,2.3
57328,2015,4,11,1.121926612751916,2.1,982.2,16.8,21.2,14.1,0.75,8.0,17.8,25.8,15.0,1,2.5
57328,2015,4,12,0.9723363977183274,8.1,984.5,16.7,23.5,10.9,0.71,0.0,18.6,30.1,11.9,1,2.8
57328,2015,4,13,0.9723363977183274,11.0,982.6,17.8,24.8,11.1,0.42,0.0,19.1,33.1,10.2,1,4.4
57328,2015,4,14,0.7479510751679441,9.3,974.3,18.1,26.6,10.3,0.49,0.0,20.6,36.8,9.6,1,3.9
57328,2015,4,15,0.897541290201533,9.3,971.5,20.1,26.2,15.0,0.62,0.0,23.0,38.0,13.6,1,3.0
57328,2015,4,16,0.897541290201533,10.1,968.2,22.5,33.0,15.5,0.64,0.0,25.0,42.4,14.7,1,2.8
57328,2015,4,17,0.6731559676511497,3.0,960.5,23.1,27.6,20.5,0.61,0.2,21.9,30.1,18.7,1,2.5
57328,2015,4,18,1.3463119353022994,0.0,962.1,20.9,24.1,18.4,0.7,4.5,20.0,27.0,18.2,1,2.7
57328,2015,4,19,0.9723363977183274,0.0,969.1,18.1,21.2,15.2,0.71,4.8,18.2,23.4,15.9,1,2.2
57328,2015,4,20,1.1967217202687106,8.8,973.7,18.5,25.5,13.3,0.7,0.0,20.7,32.6,13.6,1,3.0
57328,2015,4,21,0.897541290201533,9.5,976.1,20.6,27.5,15.4,0.58,0.0,23.5,39.3,14.9,1,3.8
57328,2015,4,22,1.1967217202687106,0.0,979.2,19.4,23.0,16.9,0.56,0.0,19.5,28.5,16.1,1,3.0
57328,2015,4,23,0.897541290201533,0.0,980.4,18.0,20.5,16.3,0.74,0.4,18.8,23.8,16.1,1,1.6
57328,2015,4,24,0.9723363977183274,4.1,981.1,19.0,24.3,16.2,0.74,0.0,20.8,35.0,15.9,1,2.0
57328,2015,4,25,1.0471315052351218,6.9,979.0,20.5,27.0,15.0,0.69,0.0,24.1,38.7,15.1,1,2.7
57328,2015,4,26,0.7479510751679441,6.8,975.1,21.5,28.6,15.4,0.64,0.0,24.2,41.7,15.1,1,3.0
57328,2015,4,27,1.0471315052351218,10.0,971.4,23.3,31.1,17.1,0.61,0.0,26.8,43.4,16.6,1,3.6
57328,2015,4,28,1.271516827785505,8.8,970.2,24.3,32.2,17.9,0.64,0.0,27.1,43.1,17.5,1,3.5
57328,2015,4,29,0.8227461826847386,11.0,969.3,25.5,34.2,18.5,0.62,0.0,29.6,50.6,18.0,1,3.5
57328,2015,4,30,0.9723363977183274,5.6,965.9,25.1,32.7,20.0,0.61,0.9,29.6,52.6,18.3,1,3.6
57328,2015,5,1,0.7479510751679441,2.0,965.4,20.5,24.0,18.3,0.81,48.8,20.6,25.2,18.6,1,1.9
57328,2015,5,2,0.897541290201533,7.8,970.0,19.8,27.6,13.7,0.72,0.1,22.0,34.1,13.9,1,3.2
57328,2015,5,3,0.5983608601343553,0.0,971.1,19.3,23.5,17.5,0.82,2.5,18.8,21.7,17.5,1,1.9
57328,2015,5,4,1.0471315052351218,0.0,975.6,17.3,19.6,15.6,0.81,13.2,17.5,20.5,15.9,1,1.6
57328,2015,5,5,0.6731559676511497,1.2,970.8,17.8,22.2,15.6,0.82,0.2,18.4,26.6,15.4,1,2.0
57328,2015,5,6,0.8227461826847386,4.9,969.6,19.7,26.8,14.8,0.77,0.0,20.8,33.6,14.4,1,2.1
57328,2015,5,7,0.7479510751679441,6.3,967.9,22.3,29.5,16.8,0.72,0.0,23.1,35.6,15.7,1,2.6
57328,2015,5,8,1.1967217202687106,9.7,968.0,23.7,30.8,19.0,0.51,0.0,26.4,45.2,16.8,1,4.3
57328,2015,5,9,1.1967217202687106,11.4,968.2,23.4,30.6,16.8,0.59,0.0,26.6,45.3,15.6,1,4.2
57328,2015,5,10,1.121926612751916,4.1,965.3,23.3,31.4,18.7,0.65,0.3,25.6,49.8,17.6,1,3.6
57328,2015,5,11,1.7202874728862714,9.8,975.4,21.1,27.3,16.4,0.45,1.4,25.6,44.1,14.2,1,6.6
57328,2015,5,12,0.897541290201533,0.0,971.2,20.0,25.9,15.5,0.57,0.0,22.1,34.7,15.2,1,3.9
57328,2015,5,13,0.8227461826847386,0.0,964.6,22.2,27.0,18.3,0.56,0.0,25.1,36.9,17.5,1,2.8
57328,2015,5,14,0.7479510751679441,3.0,964.5,24.9,30.2,20.8,0.66,0.0,26.1,41.0,19.6,1,1.8
57328,2015,5,15,0.5983608601343553,0.0,969.2,22.5,26.6,20.5,0.86,5.8,22.6,26.0,20.7,1,0.7
57328,2015,5,16,0.8227461826847386,0.0,971.1,22.5,24.8,20.8,0.88,0.1,22.6,27.4,20.0,1,1.0
57328,2015,5,17,0.897541290201533,0.0,966.5,20.9,22.9,19.5,0.9,5.2,21.0,25.9,19.6,1,1.6
57328,2015,5,18,0.897541290201533,6.6,966.7,24.0,30.2,19.7,0.78,0.0,25.2,35.6,18.7,1,2.1
57328,2015,5,19,0.5983608601343553,5.8,965.1,25.9,31.9,20.2,0.71,0.0,25.7,38.6,18.8,1,2.5
57328,2015,5,20,1.4211070428190937,8.6,967.1,26.2,34.3,22.2,0.71,4.3,29.9,49.0,20.6,1,4.5
57328,2015,5,21,1.121926612751916,0.0,970.2,22.2,23.7,20.9,0.78,0.8,21.7,25.2,20.6,1,2.5
57328,2015,5,22,1.3463119353022994,0.0,970.6,17.8,21.8,16.7,0.92,56.7,18.2,20.6,17.2,1,3.4
57328,2015,5,23,0.7479510751679441,1.8,969.9,20.9,25.2,17.8,0.81,1.5,22.1,30.4,17.7,1,1.6
57328,2015,5,24,0.5983608601343553,0.0,968.1,21.7,25.8,19.0,0.78,0.0,22.4,29.0,18.6,1,2.1
57328,2015,5,25,0.5983608601343553,0.0,966.8,20.7,23.0,19.0,0.78,0.2,20.0,23.9,18.3,1,2.0
57328,2015,5,26,0.897541290201533,0.0,967.4,21.0,23.5,19.4,0.81,1.2,21.0,26.5,18.5,1,1.2
57328,2015,5,27,0.5983608601343553,6.4,965.4,24.1,30.0,19.7,0.77,0.0,26.2,39.9,18.4,1,2.3
57328,2015,5,28,0.7479510751679441,0.0,961.7,23.3,26.9,22.3,0.89,2.5,23.2,26.0,22.2,1,1.5
57328,2015,5,29,0.9723363977183274,6.3,965.0,24.2,29.5,20.3,0.71,0.6,26.1,40.9,20.0,1,3.0
57328,2015,5,30,0.897541290201533,6.8,969.2,25.0,31.0,20.4,0.74,0.0,28.6,45.8,19.7,1,3.0
57328,2015,5,31,0.9723363977183274,8.0,965.0,26.4,32.5,20.9,0.7,0.0,31.8,52.5,20.2,1,3.1
57328,2015,6,1,0.8227461826847386,0.0,962.2,24.3,28.6,22.4,0.86,8.0,24.6,30.2,23.1,1,1.8
57328,2015,6,2,0.897541290201533,0.0,964.3,23.8,25.3,23.2,0.87,2.1,23.7,27.4,22.6,1,1.6
57328,2015,6,3,0.7479510751679441,0.0,968.9,20.9,23.3,20.2,0.93,25.4,21.4,23.2,20.4,1,1.9
57328,2015,6,4,1.271516827785505,6.2,970.1,22.9,30.3,19.2,0.78,22.2,24.6,35.9,19.3,1,1.8
57328,2015,6,5,0.7479510751679441,4.3,970.1,24.3,29.8,19.4,0.75,0.0,25.2,37.3,18.6,1,2.8
57328,2015,6,6,1.121926612751916,0.0,966.8,22.1,26.6,21.0,0.85,4.3,22.4,26.7,21.0,1,1.9
57328,2015,6,7,0.897541290201533,0.0,966.9,21.2,22.8,20.2,0.87,0.6,21.6,25.1,20.0,1,1.3
57328,2015,6,8,0.6731559676511497,1.8,968.5,23.3,28.4,20.1,0.81,0.0,24.4,35.2,19.7,1,1.5
57328,2015,6,9,0.5235657526175609,6.3,965.2,25.9,31.5,21.6,0.76,0.0,27.9,41.7,20.6,1,2.1
57328,2015,6,10,0.8227461826847386,9.2,964.6,27.7,34.3,22.4,0.69,0.0,31.9,50.9,21.3,1,3.4
57328,2015,6,11,0.9723363977183274,10.4,968.8,27.9,34.3,22.3,0.47,0.0,32.5,54.4,19.4,1,5.3
57328,2015,6,12,1.5706972578526828,0.0,967.6,22.8,29.1,21.6,0.65,0.0,23.1,28.3,21.0,1,4.9
57328,2015,6,13,0.897541290201533,0.0,967.1,22.2,23.6,20.5,0.76,0.0,22.6,28.6,19.9,1,1.8
57328,2015,6,14,0.8227461826847386,0.0,967.0,22.2,23.4,21.3,0.86,1.2,22.8,28.9,20.7,1,1.2
57328,2015,6,15,0.8227461826847386,0.0,966.1,22.2,23.1,21.6,0.89,1.0,22.4,24.4,20.7,1,0.7
57328,2015,6,16,0.5983608601343553,0.4,962.3,22.5,25.8,20.9,0.9,9.5,22.8,28.9,20.2,1,1.4
57328,2015,6,17,0.8227461826847386,7.7,962.7,24.5,30.0,20.8,0.83,0.7,26.1,37.1,20.2,1,1.7
57328,2015,6,18,0.7479510751679441,4.9,965.5,26.4,31.7,22.3,0.75,0.0,27.8,41.8,21.4,1,2.5
57328,2015,6,19,0.9723363977183274,5.8,966.5,27.3,33.6,21.7,0.69,0.0,32.5,52.3,20.4,1,3.3
57328,2015,6,20,0.9723363977183274,0.0,967.3,24.8,29.8,23.6,0.79,4.5,24.7,29.9,21.8,1,2.4
57328,2015,6,21,0.9723363977183274,8.0,966.5,24.9,31.3,19.7,0.74,0.0,28.9,47.2,19.1,1,3.3
57328,2015,6,22,1.271516827785505,7.6,962.8,27.6,32.2,22.8,0.68,0.0,31.5,52.6,21.9,1,3.5
57328,2015,6,23,1.121926612751916,0.0,960.6,25.5,30.1,23.2,0.79,64.3,24.6,29.8,23.3,1,3.5
57328,2015,6,24,0.8227461826847386,0.0,960.9,23.8,24.4,23.3,0.95,78.6,23.6,24.7,23.0,1,0.9
57328,2015,6,25,0.5983608601343553,0.0,960.4,25.3,29.1,23.5,0.92,25.7,25.4,33.2,23.2,1,0.7
57328,2015,6,26,0.7479510751679441,4.2,956.6,28.6,34.2,24.7,0.83,0.1,29.5,40.4,24.2,1,1.5
57328,2015,6,27,0.8227461826847386,0.0,957.1,29.4,32.6,27.0,0.78,0.0,29.3,35.5,25.6,1,2.0
57328,2015,6,28,0.7479510751679441,0.0,958.7,29.4,31.8,27.2,0.77,0.0,29.2,34.6,25.3,1,2.1
57328,2015,6,29,1.121926612751916,0.0,959.9,26.0,29.7,24.6,0.87,21.0,25.0,28.2,24.5,1,2.0
57328,2015,6,30,0.5235657526175609,0.0,962.2,25.6,28.3,23.8,0.9,8.9,25.6,31.7,23.5,1,1.1
57328,2015,7,1,0.6731559676511497,3.5,962.6,27.9,33.2,24.8,0.83,0.0,28.6,37.7,24.3,1,2.0
57328,2015,7,2,0.5983608601343553,0.0,962.5,27.3,30.9,24.7,0.85,0.0,27.8,33.5,24.4,1,2.3
57328,2015,7,3,1.0471315052351218,0.0,966.3,24.0,25.8,22.8,0.87,4.9,23.8,26.3,22.7,1,2.0
57328,2015,7,4,0.9723363977183274,0.0,969.4,22.2,23.9,21.0,0.84,5.5,22.9,28.2,20.7,1,2.1
57328,2015,7,5,0.6731559676511497,1.4,970.0,22.4,25.7,20.7,0.85,1.2,22.9,29.8,20.4,1,1.2
57328,2015,7,6,0.897541290201533,6.8,968.8,24.3,30.2,20.4,0.77,0.0,26.5,37.7,20.5,1,2.4
57328,2015,7,7,0.8227461826847386,10.3,967.3,26.4,32.7,21.4,0.72,0.0,29.8,48.4,20.5,1,3.3
57328,2015,7,8,1.271516827785505,10.9,966.8,28.1,34.0,22.7,0.63,0.0,33.3,53.4,21.9,1,4.7
57328,2015,7,9,0.6731559676511497,5.8,968.7,27.7,32.7,23.0,0.63,0.0,32.0,52.3,22.0,1,4.3
57328,2015,7,10,0.7479510751679441,5.6,969.2,27.5,33.3,23.5,0.63,0.0,32.8,52.1,23.1,1,4.1
57328,2015,7,11,0.8227461826847386,9.2,965.9,28.0,35.3,22.4,0.65,0.0,33.5,54.8,22.0,1,4.3
57328,2015,7,12,0.897541290201533,8.6,962.7,29.2,36.6,23.6,0.65,0.0,36.0,58.8,23.3,1,4.5
57328,2015,7,13,1.121926612751916,4.0,962.8,29.8,35.2,25.1,0.67,0.0,34.1,55.8,25.1,1,3.9
57328,2015,7,14,1.0471315052351218,0.0,962.2,27.3,31.8,24.2,0.81,3.8,32.0,48.3,25.2,1,2.6
57328,2015,7,15,0.7479510751679441,5.5,962.4,26.4,32.3,21.8,0.69,4.8,27.5,39.5,22.4,1,3.4
57328,2015,7,16,0.7479510751679441,11.7,963.1,27.7,34.5,21.3,0.64,0.0,33.0,55.2,20.4,1,4.3
57328,2015,7,17,0.8227461826847386,11.7,963.5,29.1,35.1,23.0,0.62,0.0,35.2,58.9,22.2,1,4.4
57328,2015,7,18,1.271516827785505,10.3,963.6,29.6,36.1,23.9,0.6,0.0,35.9,60.5,23.2,1,4.9
57328,2015,7,19,1.1967217202687106,9.5,964.1,30.3,35.7,25.0,0.55,1.6,36.0,61.5,24.1,1,4.9
57328,2015,7,20,1.121926612751916,9.7,964.9,30.0,36.1,24.8,0.65,0.0,35.7,60.6,23.9,1,4.4
57328,2015,7,21,1.3463119353022994,5.2,964.6,30.0,34.8,26.0,0.64,0.0,35.1,59.6,25.6,1,4.5
57328,2015,7,22,1.0471315052351218,0.0,964.4,26.2,30.6,23.0,0.8,29.1,26.7,34.0,23.8,1,3.3
57328,2015,7,23,0.8227461826847386,8.3,965.1,28.0,35.3,22.7,0.74,0.0,29.2,40.5,22.5,1,3.5
57328,2015,7,24,0.897541290201533,10.7,965.6,29.0,34.5,23.9,0.66,0.0,30.6,44.6,22.7,1,4.4
57328,2015,7,25,1.0471315052351218,9.5,963.9,29.5,34.8,24.0,0.68,0.0,33.8,52.2,23.3,1,4.3
57328,2015,7,26,1.121926612751916,1.6,964.3,28.4,32.1,25.7,0.74,0.0,29.8,39.5,25.5,1,3.0
57328,2015,7,27,1.1967217202687106,9.4,965.0,29.1,36.1,23.7,0.59,0.0,34.8,56.4,23.3,1,5.0
57328,2015,7,28,1.0471315052351218,8.4,965.1,30.2,35.4,25.0,0.62,0.0,34.8,57.1,24.7,1,4.8
57328,2015,7,29,0.8227461826847386,7.8,964.5,30.2,35.1,25.7,0.63,0.0,32.4,61.4,25.4,1,3.8
57328,2015,7,30,0.8227461826847386,5.8,964.5,30.9,35.9,26.8,0.6,0.0,35.0,64.3,26.1,1,4.1
57328,2015,7,31,1.3463119353022994,8.0,965.0,31.3,36.3,26.0,0.64,0.5,37.2,62.0,25.1,1,4.2
57328,2015,8,1,1.121926612751916,8.8,965.6,31.3,36.7,27.3,0.63,0.0,37.2,62.9,27.4,1,4.8
