scode,YYYY,MM,Tsun_sum,Tsun_max,Tsun_min,Tsun_mean,TAVE_max,TAVE_min,TAVE_mean,Tmax_max,Tmax_min,Tmax_mean,Tmin_max,Tmin_min,Tmin_mean,Rain_sum,Rain_max,Rain_mean,GTAVE_max,GTAVE_min,GTAVE_mean,GTmax_max,GTmax_min,GTmax_mean,GTmin_max,GTmin_min,GTmin_mean,Sevp_sum,Sevp_max,Sevp_min,Sevp_mean,name,type,altitude,alt_qiya,lon,lat
57237,2008,9,110.9,10.1,0.0,3.6966666666666668,25.6,12.8,20.196666666666665,33.4,14.2,25.56,21.1,12.1,16.783333333333335,318.09999999999997,119.6,10.603333333333332,31.1,13.5,22.85666666666667,54.7,15.5,35.440000000000005,21.3,12.3,17.136666666666667,117.0,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,1,89.2,8.6,0.0,2.8774193548387097,8.5,1.2,4.129032258064516,16.4,3.5,9.183870967741935,6.7,-4.2,0.7516129032258064,1.7,1.3,0.054838709677419356,8.2,1.4,4.680645161290323,31.1,4.0,16.87741935483871,4.3,-5.3,-0.7322580645161291,120.89999999999999,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,10,76.6,9.5,0.0,2.4709677419354836,21.1,14.0,16.33225806451613,29.1,15.2,21.10967741935484,16.6,9.5,13.345161290322581,67.3,22.9,2.170967741935484,25.5,13.7,17.887096774193548,45.6,17.0,28.048387096774192,16.7,8.7,13.30967741935484,120.89999999999999,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,11,98.3,8.9,0.0,3.2766666666666664,16.9,1.9,8.003333333333334,23.8,3.8,13.346666666666666,13.5,-1.2,4.616666666666666,34.7,16.3,1.1566666666666667,18.8,3.1,8.826666666666666,35.2,7.9,19.426666666666666,13.2,-2.0,3.99,117.0,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,12,73.2,8.4,0.0,2.361290322580645,8.7,2.6,5.687096774193549,15.9,7.6,10.112903225806452,7.0,-2.2,2.4387096774193546,5.4,3.4,0.17419354838709677,8.1,2.3,5.790322580645161,26.5,7.7,16.838709677419356,6.2,-3.5,0.5516129032258064,120.89999999999999,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,2,23.1,7.2,0.0,0.8250000000000001,15.5,3.4,8.028571428571428,24.6,4.6,11.49642857142857,14.4,1.8,5.439285714285715,16.1,7.0,0.5750000000000001,14.2,3.1,7.796428571428572,31.5,6.1,15.367857142857144,9.4,0.0,4.146428571428571,109.2,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,3,134.2,9.7,0.0,4.329032258064516,17.5,3.2,11.029032258064515,28.3,6.5,17.280645161290323,11.8,0.3,6.512903225806451,15.0,4.0,0.4838709677419355,20.7,3.8,12.896774193548387,47.0,9.4,29.9741935483871,10.2,-0.9,5.180645161290323,120.89999999999999,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,4,112.1,10.2,0.0,3.7366666666666664,21.5,8.2,15.553333333333335,30.2,9.9,20.936666666666667,15.7,6.9,11.75,71.3,21.4,2.3766666666666665,26.4,9.3,17.183333333333334,51.3,13.5,30.426666666666666,14.9,7.0,11.243333333333334,117.0,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,5,118.6,11.4,0.0,3.825806451612903,21.9,15.3,18.551612903225806,31.6,16.9,23.629032258064516,18.3,11.0,14.98709677419355,231.6,45.1,7.470967741935484,29.6,15.3,20.26451612903226,57.4,18.8,33.73548387096774,18.4,10.5,14.64516129032258,120.89999999999999,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,6,170.9,12.4,0.0,5.696666666666667,26.8,18.4,23.220000000000002,35.2,22.8,29.363333333333333,22.4,14.0,18.53666666666667,61.7,10.8,2.0566666666666666,35.3,19.6,27.05666666666667,63.1,26.9,44.81666666666667,22.8,14.0,18.486666666666668,117.0,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,7,160.6,11.4,0.0,5.180645161290323,29.0,20.5,25.080645161290324,36.2,21.3,30.4741935483871,24.2,17.4,21.480645161290322,245.8,85.6,7.929032258064517,37.8,21.1,29.13225806451613,66.3,22.5,47.28064516129032,24.9,17.0,21.87741935483871,120.89999999999999,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,8,180.6,11.6,0.0,5.825806451612903,26.7,20.6,24.151612903225807,33.7,22.4,29.538709677419355,23.4,14.3,20.580645161290324,211.6,56.1,6.825806451612903,35.0,20.7,28.003225806451614,60.8,25.0,43.62580645161291,23.4,14.2,20.796774193548387,120.89999999999999,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2009,9,159.1,10.8,0.0,5.303333333333333,26.7,16.2,21.023333333333333,34.9,19.5,27.333333333333332,21.3,10.0,16.993333333333332,204.0,89.2,6.8,33.8,15.9,24.42,60.2,19.6,40.36666666666667,21.7,9.8,17.1,117.0,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2010,1,82.8,8.0,0.0,2.670967741935484,8.8,2.1,5.503225806451613,16.4,5.1,10.606451612903227,7.5,-2.4,1.9129032258064516,2.6,2.4,0.08387096774193549,8.7,3.0,5.909677419354838,30.2,7.3,18.55483870967742,6.2,-4.8,-0.4,120.89999999999999,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
57237,2010,10,149.6,9.3,0.0,4.825806451612903,19.2,7.6,15.393548387096773,27.5,10.8,21.567741935483873,16.6,3.3,11.667741935483871,19.7,7.2,0.635483870967742,23.2,8.1,17.6,45.4,9.7,32.3,16.1,2.2,10.938709677419356,120.89999999999999,3.9,3.9,3.9,BB,基准站,400,675.0,282035.3779,3408250.692
